timestamp,download_speed,upload_speed,latency,jitter,dns_lookup_time,traceroute_hops,packet_loss,packet_sent,packet_rec,rx_bandwidth,tx_bandwidth,protocol,timestamp
2025-06-21T14:10:19.984955,41.57703321258594,7.999378528790958,252.96998023986816,3.8602352142333984,1.2996196746826172,0,0.0,10.0,10.0,5.5,2.3,tcp,2025-06-21T14:10:19.984955
2025-06-21T14:10:56.618259,42.44168235002819,9.029543673499392,137.9988193511963,4.305839538574219,0.47969818115234375,0,0.0,10.0,10.0,5.5,2.3,tcp,2025-06-21T14:10:56.618259
2025-06-21T14:11:57.253606,42.12293521310551,8.847292427313565,150.62379837036133,6.294965744018555,1.0540485382080078,0,0.0,10.0,10.0,5.5,2.3,tcp,2025-06-21T14:11:57.253606
2025-06-21T14:12:58.613455,44.84649021957342,8.397311409875067,223.21295738220215,4.504680633544922,1.0142326354980469,0,0.0,10.0,10.0,5.5,2.3,tcp,2025-06-21T14:12:58.613455
2025-06-21T14:13:59.623032,41.477682277999904,8.683461153654974,31.22234344482422,6.52766227722168,0.46372413635253906,0,0.0,10.0,10.0,5.5,2.3,tcp,2025-06-21T14:13:59.623032
2025-06-21T14:15:00.607993,38.22054263342485,10.005439935939675,82.59820938110352,11.369943618774414,0.3647804260253906,0,0.0,10.0,10.0,5.5,2.3,tcp,2025-06-21T14:15:00.607993
2025-06-21T14:16:01.725775,40.97879487422911,10.649882987205672,192.24238395690918,46.297550201416016,0.5207061767578125,0,0.0,10.0,10.0,5.5,2.3,tcp,2025-06-21T14:16:01.725775
2025-06-21T14:16:22.530741,33.74610758263272,10.66645274801288,126.28817558288574,8.181095123291016,0.40435791015625,0,0.0,10.0,10.0,5.5,2.3,tcp,2025-06-21T14:16:22.530741
2025-06-21T14:17:02.505761,41.053116585929,10.175195131174918,131.27994537353516,1.6851425170898438,1.4348030090332031,0,0.0,10.0,10.0,5.5,2.3,tcp,2025-06-21T14:17:02.505761
2025-06-21T14:18:03.553989,42.272352472351784,9.258675060276024,247.64156341552734,8.669376373291016,0.9098052978515625,0,0.0,10.0,10.0,5.5,2.3,tcp,2025-06-21T14:18:03.553989
2025-06-21T14:20:05.570732,36.54527575650548,6.510171284637869,399.49750900268555,310.12916564941406,309.94319915771484,0,0.0,10.0,10.0,5.5,2.3,tcp,2025-06-21T14:20:05.570732
2025-06-21T14:20:13.428412,28.064535120310982,7.05571964854086,498.8391399383545,85.6027603149414,0.7066726684570312,0,0.0,10.0,10.0,5.5,2.3,tcp,2025-06-21T14:20:13.428412
2025-06-21T14:20:18.234790,30.534263279246282,10.114542466608484,96.68493270874023,6.078004837036133,0.5114078521728516,0,0.0,10.0,10.0,5.5,2.3,tcp,2025-06-21T14:20:18.234790
2025-06-21T14:21:39.135654,42.435040102227205,8.55171629157205,110.08644104003906,6.816387176513672,1.489400863647461,0,0.0,10.0,10.0,5.5,2.3,tcp,2025-06-21T14:21:39.135654
2025-06-21T14:24:00.109661,45.37544953302226,8.937857593835151,128.22651863098145,113.61575126647949,0.6678104400634766,0,0.0,10.0,10.0,5.5,2.3,tcp,2025-06-21T14:24:00.109661
2025-06-21T14:24:11.887895,30.73757841582423,10.728584327701618,232.04541206359863,21.89183235168457,1.67083740234375,0,0.0,10.0,10.0,5.5,2.3,tcp,2025-06-21T14:24:11.887895
2025-06-21T14:25:34.569481,46.87525758666448,9.161347377232781,205.169677734375,4.772663116455078,1.4858245849609375,0,0.0,10.0,10.0,5.5,2.3,tcp,2025-06-21T14:25:34.569481
2025-06-21T14:26:34.058212,45.64829356687515,9.406105799927944,98.62303733825684,21.710634231567383,0.5247592926025391,0,0.0,10.0,10.0,5.5,2.3,tcp,2025-06-21T14:26:34.058212
2025-06-21T14:27:34.378786,46.9130423580939,10.31337160264359,125.66232681274414,15.951156616210938,0.9722709655761719,0,0.0,10.0,10.0,5.5,2.3,tcp,2025-06-21T14:27:34.378786
2025-06-21T14:29:11.226435,45.43193986543132,10.854729535377663,126.38187408447266,13.533353805541992,31.637907028198242,0,0.0,10.0,10.0,5.5,2.3,tcp,2025-06-21T14:29:11.226435
2025-06-21T14:29:30.946704,0.0,0.0,37.085771560668945,8.19253921508789,1.8439292907714844,0,0.0,10.0,10.0,5.5,2.3,tcp,2025-06-21T14:29:30.946704
2025-06-21T14:29:48.940043,0.0,0.0,41.03565216064453,5.825281143188477,0.5850791931152344,0,0.0,10.0,10.0,5.5,2.3,tcp,2025-06-21T14:29:48.940043
2025-06-21T14:37:08.026410,42.566518940637735,6.2600338598733325,479.46763038635254,298.7196445465088,575.7999420166016,0,0.0,10.0,10.0,5.5,2.3,tcp,2025-06-21T14:37:08.026410
2025-06-21T14:37:19.717928,35.69076742661883,4.2368501289645435,754.0969848632812,477.34975814819336,0.4124641418457031,0,0.0,10.0,10.0,5.5,2.3,tcp,2025-06-21T14:37:19.717928
2025-06-21T14:37:29.473281,6.255437601854374,1.4146545823423793,0,1364.210605621338,2.1877288818359375,0,0.0,10.0,10.0,5.5,2.3,tcp,2025-06-21T14:37:29.473281
2025-06-21T14:38:49.343618,41.725315150011404,8.171184113195185,137.76564598083496,5.837917327880859,1.1861324310302734,0,10.0,10.0,9.0,5.5,2.3,tcp,2025-06-21T14:38:49.343618
2025-06-21T14:39:47.042159,42.22519766317253,8.560946479922054,222.72276878356934,6.531715393066406,0.530242919921875,0,0.0,10.0,10.0,5.5,2.3,tcp,2025-06-21T14:39:47.042159
2025-06-21T14:40:48.637104,39.31149311245212,8.075021511224659,229.61020469665527,11.717796325683594,2.2194385528564453,0,20.0,10.0,8.0,5.5,2.3,tcp,2025-06-21T14:40:48.637104
2025-06-21T14:41:49.031331,41.604575017364574,7.982122513234343,146.97694778442383,13.977766036987305,1.3086795806884766,0,10.0,10.0,9.0,5.5,2.3,tcp,2025-06-21T14:41:49.031331
2025-06-21T14:42:52.065763,47.77939388551337,9.339271353183069,143.16916465759277,8.698463439941406,0.3809928894042969,0,40.0,10.0,6.0,5.5,2.3,tcp,2025-06-21T14:42:52.065763
2025-06-21T14:43:13.132768,41.72643564291952,5.625694750827471,382.44104385375977,249.05729293823242,0.44226646423339844,0,0.0,10.0,10.0,5.5,2.3,tcp,2025-06-21T14:43:13.132768
2025-06-21T14:43:50.581699,40.867507422323854,6.737338225109768,27.890682220458984,12.560129165649414,0.9140968322753906,0,0.0,10.0,10.0,5.5,2.3,tcp,2025-06-21T14:43:50.581699
2025-06-21T14:44:51.072478,9.416967669600607,1.338540854195022,0,990.2932643890381,1.3713836669921875,0,0.0,10.0,10.0,5.5,2.3,tcp,2025-06-21T14:44:51.072478
2025-06-21T14:46:35.128493,40.44440466752175,5.692252798771826,551.16868019104,530.7416915893555,0.5586147308349609,0,0.0,10.0,10.0,5.5,2.3,tcp,2025-06-21T14:46:35.128493
2025-06-21T14:48:16.522938,39.458561842744906,8.078141111550613,232.28812217712402,5.135774612426758,20.092248916625977,0,0.0,10.0,10.0,5.5,2.3,tcp,2025-06-21T14:48:16.522938
